2025-05-15T01:26:59.311Z,769,12,1023,559,525,3,0,581,0
2025-05-15T01:27:00.887Z,769,13,1023,559,525,2,0,582,0
2025-05-15T01:27:01.199Z,769,13,1023,559,525,2,0,579,0
2025-05-15T01:27:02.625Z,769,13,1023,559,524,2,0,582,0
2025-05-15T01:27:02.705Z,768,13,1023,558,525,2,0,579,0
2025-05-15T01:27:11.068Z,769,13,1023,559,525,2,0,582,0
2025-05-15T01:27:11.109Z,767,13,1023,558,525,2,0,580,0
2025-05-15T01:27:19.030Z,768,13,1023,558,525,6,0,580,0
2025-05-15T01:27:19.062Z,769,13,1023,558,526,11,0,581,0
2025-05-15T01:27:19.094Z,768,12,1023,558,526,17,0,579,0
2025-05-15T01:27:19.126Z,767,14,1023,559,526,22,0,581,0
2025-05-15T01:27:19.158Z,770,14,1023,559,524,29,0,579,0
2025-05-15T01:27:19.195Z,770,13,1023,557,524,32,0,580,0
2025-05-15T01:27:19.222Z,769,13,1023,560,526,36,0,580,0
2025-05-15T01:27:19.256Z,767,13,1023,559,525,46,0,580,0
2025-05-15T01:27:19.287Z,769,14,1023,559,525,52,0,580,0
2025-05-15T01:27:19.319Z,769,14,1023,559,526,60,0,579,0
2025-05-15T01:27:19.351Z,768,14,1023,559,526,67,0,579,0
2025-05-15T01:27:19.391Z,769,13,1023,559,526,72,0,579,0
2025-05-15T01:27:19.416Z,769,14,1023,559,526,78,0,580,0
2025-05-15T01:27:19.448Z,769,13,1023,559,526,86,0,579,0
2025-05-15T01:27:19.480Z,769,14,1023,559,526,94,0,579,0
2025-05-15T01:27:19.514Z,768,13,1023,559,525,101,0,579,0
2025-05-15T01:27:19.558Z,768,13,1023,559,525,111,0,579,0
2025-05-15T01:27:19.580Z,767,13,1023,559,526,121,0,581,0
2025-05-15T01:27:19.614Z,768,13,1023,559,526,131,0,581,0
2025-05-15T01:27:19.647Z,768,13,1023,560,526,144,0,581,0
2025-05-15T01:27:19.680Z,768,13,1023,559,526,155,0,581,0
2025-05-15T01:27:19.713Z,770,14,1023,559,526,165,0,580,0
2025-05-15T01:27:19.747Z,768,13,1023,559,526,175,0,581,0
2025-05-15T01:27:19.780Z,768,13,1023,559,526,186,0,581,0
2025-05-15T01:27:19.813Z,768,13,1023,559,526,196,0,581,0
2025-05-15T01:27:19.848Z,768,14,1023,559,526,207,0,580,0
2025-05-15T01:27:19.883Z,768,13,1023,559,526,217,0,581,0
2025-05-15T01:27:19.913Z,768,13,1023,559,526,228,0,581,0
2025-05-15T01:27:19.956Z,768,13,1023,560,526,237,0,581,0
2025-05-15T01:27:19.980Z,768,13,1023,559,526,243,0,581,0
2025-05-15T01:27:20.014Z,769,13,1023,559,526,248,0,581,0
2025-05-15T01:27:20.053Z,767,13,1023,559,526,251,0,581,0
2025-05-15T01:27:20.079Z,768,13,1023,559,526,256,0,581,0
2025-05-15T01:27:20.112Z,767,13,1023,559,526,259,0,581,0
2025-05-15T01:27:20.146Z,767,13,1023,558,525,263,0,580,0
2025-05-15T01:27:26.877Z,769,13,1023,559,525,262,0,583,0
2025-05-15T01:27:26.916Z,767,14,1023,559,526,262,0,586,0
2025-05-15T01:27:26.940Z,767,13,1023,558,526,262,0,591,0
2025-05-15T01:27:26.990Z,768,13,1023,558,525,263,0,598,0
2025-05-15T01:27:27.007Z,768,14,1023,559,526,261,0,603,0
2025-05-15T01:27:27.040Z,770,14,1023,558,526,262,0,607,0
2025-05-15T01:27:27.085Z,768,13,1023,560,526,261,0,615,0
2025-05-15T01:27:27.106Z,767,13,1023,559,526,261,0,623,0
